UsageData,BillingAmount,PaymentHistory,CustomerServiceInteractions,Complaints,PromotionsReceived,ContractType,ContractDuration,Age,Gender,Income,HouseholdSize,CustomerID,Churned_Month7
802.5936610617116,20.929633941368884,1,1,1,2,0,2,60,Male,62995,6,CUST0141,0
308.7504879090115,149.43922065698382,1,0,0,2,0,5,63,Female,46313,3,CUST0142,0
479.8659276248697,190.76084226252817,1,1,2,0,0,4,46,Female,101676,6,CUST0143,0
,,0,5,0,3,0,24,35,Male,79885,5,CUST0144,0
210.96644498872718,125.95327602093049,1,2,0,1,1,10,63,Female,113813,3,CUST0145,0
159.78454641062402,,1,4,2,3,0,2,49,Female,93739,2,CUST0146,0
,4.679936558642983,0,5,2,3,0,14,30,Female,90620,4,CUST0147,0
654.335507164034,16.535645480311125,1,5,1,0,1,11,59,Male,72634,3,CUST0148,0
710.0918877329059,56.19352911640323,0,4,0,1,1,6,52,Male,54055,4,CUST0149,1
,127.82221592305932,1,2,1,1,1,8,59,Male,54135,1,CUST0150,0
,109.65312518521777,1,1,2,0,1,23,47,Female,88324,3,CUST0151,0
149.58385601681468,34.78792931086549,0,2,2,2,1,16,63,Female,108055,3,CUST0152,0
,,1,3,1,2,0,11,35,Female,57944,4,CUST0153,0
,14.820103153360154,1,3,0,0,1,1,54,Female,63556,4,CUST0154,0
109.64612720334021,141.69308488692815,1,4,2,2,1,8,61,Female,105056,5,CUST0155,0
910.2378646060334,,0,3,2,0,0,10,57,Male,109398,1,CUST0156,0
,,0,4,1,1,0,11,46,Male,74277,5,CUST0157,0
578.6561066324664,,1,3,0,2,1,15,62,Male,83029,2,CUST0158,0
607.2632034171182,160.44985547926126,1,5,1,3,0,23,53,Female,115484,4,CUST0159,1
381.35222155621307,,1,5,2,2,0,20,48,Male,69771,3,CUST0160,0
691.7063338611215,,1,0,1,1,1,4,24,Male,39421,1,CUST0161,0
,86.85052234570169,1,1,2,0,0,8,41,Female,80095,4,CUST0162,1
71.73771264639306,53.78455158541555,1,4,2,3,0,20,69,Male,61379,1,CUST0163,0
627.4144500735542,114.64963138909832,1,1,1,0,0,15,25,Female,57750,4,CUST0164,0
628.8881196662413,106.8325716190279,1,5,1,0,1,21,20,Male,60128,1,CUST0165,0
,159.64269437895726,0,4,2,2,1,16,65,Male,85665,6,CUST0166,0
570.5263491680074,127.26697422811328,1,4,1,0,1,14,39,Female,85707,2,CUST0167,0
245.3523319290234,108.26048072148431,1,0,2,3,1,8,38,Male,54537,3,CUST0168,0
183.8004340950864,184.91821405492686,1,3,2,0,1,22,54,Female,57232,1,CUST0169,0
791.9499956465474,148.4665350761341,1,2,0,0,0,12,37,Female,108555,5,CUST0170,0
320.1290634047248,90.75493832090527,1,1,1,1,1,23,36,Female,57335,5,CUST0171,0
,83.51701556704725,0,4,1,1,1,1,68,Male,84225,4,CUST0172,0
569.3608703369337,,0,0,0,1,0,15,35,Male,96596,4,CUST0173,0
868.9356608850659,101.77219065582672,1,4,2,3,1,7,47,Female,42630,4,CUST0174,0
828.4949412239462,67.60981202655083,1,5,2,2,0,16,27,Female,105725,4,CUST0175,0
,116.8376640788275,1,4,2,1,0,19,62,Female,85424,5,CUST0176,0
,106.55430521494442,1,3,2,2,1,11,68,Male,108921,1,CUST0177,0
112.7184529999583,193.69442928952117,0,5,2,1,0,18,44,Male,76791,1,CUST0178,0
911.6770900168434,90.79405804614171,1,5,1,2,1,18,63,Male,39220,2,CUST0179,0
913.9806799553326,157.9520384227356,1,0,1,2,1,4,18,Male,83437,3,CUST0180,0
300.13309839926006,,1,3,1,2,1,18,28,Female,44988,1,CUST0181,0
464.9473865674778,100.27281786351921,1,3,0,3,1,17,20,Female,38685,3,CUST0182,0
853.0916343906895,,1,3,0,3,1,4,21,Male,73735,3,CUST0183,0
5.680632408446296,,1,4,2,2,0,24,41,Female,57886,5,CUST0184,1
317.93914914966024,,1,4,1,3,1,18,28,Male,85064,1,CUST0185,0
171.99095203969193,40.42779926955726,1,2,0,3,1,5,50,Male,54170,5,CUST0186,0
880.1620606379829,1.3634634822607072,0,4,2,2,1,2,42,Male,37213,5,CUST0187,0
607.5101443601617,143.0291122498196,1,3,2,0,0,21,48,Female,53936,1,CUST0188,0
371.2885182757073,68.48966778967824,0,1,0,3,1,5,19,Male,78996,2,CUST0189,0
39.75532992852826,192.91047385485075,1,3,1,3,0,20,30,Female,69795,2,CUST0190,0
823.1970800516884,128.87599855633,1,4,2,3,1,3,59,Female,116565,2,CUST0191,0
748.4680382304616,25.305300980435085,0,0,1,0,0,23,29,Male,34027,3,CUST0192,0
9.17519957250079,90.95434015213361,1,2,2,0,0,1,29,Male,29406,4,CUST0193,0
,156.76205209711426,1,1,0,1,0,4,21,Female,65541,3,CUST0194,0
262.69798622439953,113.66388854924814,0,1,2,3,1,13,22,Male,77714,5,CUST0195,0
507.6280012347848,48.342614937441944,1,1,1,2,1,13,67,Female,56492,5,CUST0196,1
549.0001171113587,34.773076746799745,0,4,0,3,1,5,66,Male,78136,2,CUST0197,0
465.09628577251584,190.18544102413654,1,2,2,2,0,23,22,Male,78797,1,CUST0198,0
926.2405897692605,38.212206390815865,1,5,2,0,1,17,60,Female,59913,5,CUST0199,0
675.1842006411257,,1,5,2,1,0,22,46,Male,44637,3,CUST0200,0
639.7875357291485,68.19316341141351,0,1,1,3,0,4,21,Male,97137,4,CUST0201,1
494.2844042951801,176.13975425282456,1,3,2,0,1,9,59,Male,101005,1,CUST0202,0
57.728787038622166,,1,0,1,0,1,23,55,Male,45651,3,CUST0203,1
744.6157997271155,156.04773235975162,1,4,0,0,1,17,34,Male,102171,5,CUST0204,0
422.13803297464744,,1,3,1,1,0,7,40,Male,42639,5,CUST0205,1
855.8600789282301,181.72579911736213,1,0,2,1,0,18,30,Female,103624,1,CUST0206,1
,,0,2,0,3,1,23,28,Male,47663,1,CUST0207,0
,,0,0,2,2,1,7,27,Female,61803,3,CUST0208,0
,146.2856419743434,1,5,0,3,0,15,51,Male,92026,2,CUST0209,0
739.6892814704007,42.400477203965515,1,4,0,2,1,1,50,Male,99385,1,CUST0210,0
858.3643946930545,182.424745828708,1,1,0,3,1,24,45,Female,108527,3,CUST0211,0
650.0900818528817,45.80585312375065,0,4,2,1,1,18,62,Female,95291,3,CUST0212,0
780.786165155581,50.44710054667863,1,2,2,3,1,6,38,Female,99188,5,CUST0213,0
259.012591097719,150.2987154961922,0,5,2,2,0,19,48,Male,97277,4,CUST0214,0
263.3613567141969,148.41986142098173,1,2,1,3,1,18,61,Female,64626,4,CUST0215,0
386.4495243345707,71.24125618397174,0,5,1,2,0,13,46,Male,110030,3,CUST0216,0
,147.69113481862576,1,1,2,0,1,9,68,Male,70041,5,CUST0217,0
410.00496331692494,188.5751113633849,0,4,2,1,0,9,69,Male,105376,5,CUST0218,0
906.7635440831849,33.7873776396721,0,4,2,3,1,18,60,Male,77491,5,CUST0219,0
54.8851585661293,,1,2,1,0,1,12,23,Male,64067,2,CUST0220,0
550.3498712323218,135.83482949863463,1,3,2,2,1,1,66,Female,79680,1,CUST0221,0
,197.31642652060742,1,0,2,2,1,9,63,Male,70658,4,CUST0222,0
521.7622267541182,111.80694540402156,1,4,0,1,0,20,27,Female,91228,1,CUST0223,0
301.9695595076424,107.26274734200709,0,5,2,2,0,12,27,Male,42923,5,CUST0224,0
807.3879665781981,37.695577071107934,1,0,2,0,0,8,60,Female,44357,1,CUST0225,0
761.6237817901417,59.82831892099296,1,3,1,2,0,21,49,Female,60412,1,CUST0226,0
706.83513817936,,1,4,2,3,0,3,50,Male,41454,5,CUST0227,0
483.36521624037056,68.14372693452376,1,0,1,0,1,9,51,Female,58961,1,CUST0228,1
242.19853398986558,18.362123414918273,1,1,2,2,0,5,28,Male,86149,2,CUST0229,0
,,0,1,0,3,1,21,36,Male,73002,2,CUST0230,0
988.0492392961481,6.363437172891628,1,4,0,3,1,8,47,Male,61953,1,CUST0231,1
896.1615490041414,81.09639448683699,0,0,2,2,0,10,57,Female,89406,2,CUST0232,0
465.39766114556494,88.3866147963141,1,1,2,2,1,7,60,Female,107473,3,CUST0233,0
319.97540407162404,48.969053906370185,1,0,0,3,0,20,48,Female,36326,4,CUST0234,0
263.3479894845646,21.439232352097747,1,4,1,3,0,12,26,Female,40446,1,CUST0235,0
570.133255319575,122.9182469929093,1,0,2,0,0,13,57,Female,115417,3,CUST0236,1
837.8037319994763,93.6047211444381,1,5,2,2,1,7,31,Female,67365,3,CUST0237,0
748.5935636249347,,1,5,2,1,0,16,44,Female,75378,5,CUST0238,0
189.44868023139338,198.27218533859028,1,3,0,1,1,7,48,Female,102022,3,CUST0239,0
536.6076981267712,152.13113663656588,1,4,1,0,0,14,32,Male,51512,2,CUST0240,1
286.58371844000595,193.8108464858575,1,5,1,3,1,7,45,Male,74793,4,CUST0241,0
661.8666152206756,121.72030613198712,1,4,2,0,1,4,19,Female,39727,1,CUST0242,0
842.9214259990398,,1,0,0,1,1,20,65,Female,95503,5,CUST0243,0
16.20310697180194,105.90242976590861,1,2,1,3,1,8,54,Female,89097,1,CUST0244,0
298.0552879571129,183.27382492363913,1,3,1,1,0,24,64,Male,45835,1,CUST0245,0
,,1,5,1,0,1,11,48,Female,102335,3,CUST0246,0
133.62322445762632,169.07909105445296,0,0,1,2,0,15,56,Male,76671,3,CUST0247,0
465.9744375722775,71.86041589086551,1,0,1,3,0,20,39,Male,69647,4,CUST0248,0
332.7227076739834,,1,3,1,2,1,9,27,Female,40593,3,CUST0249,1
141.77414953035805,36.66020906684513,1,4,1,3,0,13,37,Female,85011,4,CUST0250,0
,104.845422403203,0,5,2,0,0,23,51,Female,38635,3,CUST0251,0
701.3798902850558,,1,1,1,2,1,10,24,Female,41235,5,CUST0252,0
724.5675547176619,132.86496852819974,0,2,2,0,0,3,24,Male,96087,5,CUST0253,0
622.1653116398875,75.73443532117994,1,0,0,2,1,16,19,Male,72244,4,CUST0254,0
,69.08032779738417,1,3,2,0,1,3,65,Male,87914,5,CUST0255,0
490.4041186781178,137.43279163094556,1,4,2,3,0,11,33,Male,69245,3,CUST0256,0
187.29969224149613,158.91041946768166,1,4,0,2,0,11,20,Female,96807,2,CUST0257,0
227.13663777838167,75.46100339666523,1,4,1,1,0,8,40,Female,90424,6,CUST0258,0
348.0602487828733,71.32249402065769,1,4,2,2,0,10,46,Female,72617,4,CUST0259,0
779.8988311269427,,1,3,0,3,0,19,24,Male,107051,4,CUST0260,0
978.5500676915816,34.09874489544895,1,0,2,1,1,8,31,Female,73709,3,CUST0261,0
610.7953797983927,1.8279575286616945,1,2,1,3,1,9,66,Male,117394,4,CUST0262,0
494.5324565833078,,1,2,1,3,0,4,57,Female,75160,5,CUST0263,0
110.21104495715106,81.38577135389917,0,4,2,3,1,1,33,Male,36808,2,CUST0264,1
,,1,2,1,2,1,3,67,Male,49596,1,CUST0265,0
187.5915134892987,167.33602963507676,1,0,1,3,1,23,26,Female,47975,3,CUST0266,0
317.5664571764165,67.7668361429125,1,0,2,3,0,21,63,Male,115058,2,CUST0267,0
21.562243346367026,,1,1,2,3,1,19,18,Female,62140,4,CUST0268,1
63.985887754063,109.16546656470913,1,3,2,0,0,6,57,Male,109276,1,CUST0269,0
44.73553224199822,,1,1,1,2,1,24,45,Female,44963,1,CUST0270,0
388.8170945771409,,1,1,1,1,1,6,62,Female,103586,2,CUST0271,0
717.5662751290187,143.54800666606127,1,3,2,0,0,20,56,Male,63780,2,CUST0272,0
943.4638734555249,125.92964187204576,1,4,0,1,0,8,21,Female,86438,3,CUST0273,1
546.724002849036,144.88601040543813,1,4,0,0,1,17,66,Female,109000,2,CUST0274,0
159.45209139232185,93.93124588766695,1,2,1,0,1,10,42,Male,89437,3,CUST0275,0
614.1425028937374,164.73910926298524,1,3,1,0,1,18,58,Female,49918,4,CUST0276,0
326.359555505909,53.68831854645797,1,4,2,3,1,13,65,Female,110123,8,CUST0277,0
971.8811517382094,155.13508949748842,1,5,1,2,0,23,61,Female,100640,5,CUST0278,0
27.23480664796407,,1,0,1,1,0,23,18,Female,62407,2,CUST0279,0
496.28690191121063,91.25499743115701,1,1,2,2,0,1,41,Female,39165,4,CUST0280,0
554.8166661352869,,1,2,0,0,0,3,24,Male,28984,5,CUST0281,0
982.6247472780061,120.95884351469488,1,5,2,1,0,5,47,Male,108875,1,CUST0282,0
781.6206225936412,3.998062023968929,1,2,1,3,0,10,42,Male,73532,5,CUST0283,0
921.1158322981418,170.00273558737217,1,3,0,2,1,13,56,Female,87039,3,CUST0284,0
10.907491328648987,61.452072803279265,1,3,2,0,1,16,60,Male,49779,3,CUST0285,0
,,1,5,2,1,1,10,67,Female,98553,2,CUST0286,1
42.717677158558566,196.86276517230198,1,2,1,2,0,20,34,Female,105902,4,CUST0287,0
,,1,2,1,1,0,21,53,Female,86495,2,CUST0288,0
157.84635749087562,71.65469471735109,1,4,2,3,1,14,29,Male,37640,3,CUST0289,0
106.71886172951284,143.86076563326662,1,2,1,3,0,9,67,Female,50218,2,CUST0290,0
201.20568829909524,176.8738266182442,1,1,0,3,0,8,37,Female,77781,4,CUST0291,0
170.6573585043718,134.31668605930824,1,4,1,0,0,17,45,Female,35390,4,CUST0292,0
481.3330203175743,143.84788621479953,0,2,2,3,0,13,62,Male,91261,3,CUST0293,0
946.6306661995123,136.6078924596406,1,5,2,3,1,24,53,Female,106291,1,CUST0294,0
435.05308144179935,,1,0,0,3,1,19,51,Male,96813,9,CUST0295,0
352.8270980522917,111.7650928979524,1,2,1,1,0,13,69,Male,107706,5,CUST0296,0
,37.13905676915263,0,1,2,0,0,9,22,Female,39085,5,CUST0297,0
526.0849508201985,121.69431752414074,1,3,2,0,0,9,44,Male,96691,5,CUST0298,0
,181.84170750137028,1,4,0,0,0,6,52,Male,76973,4,CUST0299,0
373.462323481799,171.49146467981936,0,1,2,3,0,11,51,Male,77519,4,CUST0300,0
866.5467085244388,80.53706897373871,1,5,0,3,0,22,43,Male,75080,2,CUST0301,0
,171.8953789302852,0,4,0,0,1,5,26,Male,88480,5,CUST0302,0
,57.271075802033764,1,0,1,3,0,22,40,Female,72170,1,CUST0303,0
,169.3401999178558,1,4,1,0,0,11,45,Female,91077,2,CUST0304,0
621.14204755793,178.44238991330005,1,4,0,0,1,17,35,Male,92196,1,CUST0305,0
944.4974821775974,197.53812935716192,1,3,1,2,0,16,32,Male,85859,3,CUST0306,0
496.7891126514159,,1,2,0,3,1,23,25,Male,56272,2,CUST0307,0
940.3306565111195,90.08780918053267,1,0,2,3,1,2,61,Male,100685,6,CUST0308,1
247.22119955543732,17.933750703718232,0,1,1,3,0,5,23,Male,44711,4,CUST0309,0
51.1165034698885,183.07770525700911,1,2,2,0,0,3,25,Male,54500,5,CUST0310,1
851.5288996069077,25.01692656617771,1,1,2,1,0,20,69,Male,61538,1,CUST0311,0
525.7885025661101,132.7632350544181,1,0,0,1,1,8,48,Male,52616,2,CUST0312,1
226.15363340784856,90.37471408276343,0,4,1,3,1,24,54,Male,99114,2,CUST0313,0
,60.569666466373384,0,0,0,1,1,16,57,Female,95477,2,CUST0314,0
0.49528857803393667,100.82840277153085,1,4,0,0,0,21,64,Male,100785,3,CUST0315,0
368.96954373156075,90.14885277227864,1,5,2,1,1,9,34,Male,72491,3,CUST0316,0
888.8535619948761,125.26526487740877,1,2,0,0,0,11,40,Male,102791,5,CUST0317,0
572.2169377154604,191.34762522725592,1,4,0,1,1,12,63,Male,48857,4,CUST0318,0
145.46886455879914,194.57408534207678,1,2,1,0,0,16,60,Female,92531,2,CUST0319,0
