UsageData,BillingAmount,PaymentHistory,CustomerServiceInteractions,Complaints,PromotionsReceived,ContractType,ContractDuration,Age,Gender,Income,HouseholdSize,CustomerID,Churned_Month9
336.51573711139736,125.07252972286574,1,2,1,0,0,1,40,Female,100849,4,CUST0051,0
,62.32556335636057,1,1,0,2,0,17,63,Male,61165,5,CUST0052,0
764.6461440493773,115.50752749079483,0,1,2,1,1,20,41,Male,65133,3,CUST0053,0
747.1709476668888,187.0285557249666,1,4,1,2,0,11,54,Male,56042,3,CUST0054,0
,58.938902657233804,1,5,0,0,1,4,65,Male,90988,5,CUST0055,0
17.615684263005416,,0,3,1,0,1,19,39,Female,31807,1,CUST0056,0
819.9511027556377,142.88805021187102,1,4,0,3,0,10,60,Female,69786,3,CUST0057,0
480.31184537130156,137.80617703986857,1,5,2,1,0,9,63,Female,79718,5,CUST0058,0
743.9885560918675,,1,2,1,0,0,9,36,Female,48973,3,CUST0059,0
,182.84350319898752,1,4,0,3,1,20,25,Female,29477,4,CUST0060,0
536.3507441278408,92.13635635127385,1,4,2,3,0,3,60,Male,83530,2,CUST0061,0
743.2241891129594,170.27395067331219,1,0,0,3,0,8,42,Female,85652,1,CUST0062,0
312.3367152796631,85.80996723505623,1,4,0,0,0,15,52,Male,71905,2,CUST0063,0
174.4572105909473,124.64639970543337,0,0,1,2,0,11,62,Male,92813,4,CUST0064,0
522.6157908746036,67.79218011441553,1,1,1,0,1,17,28,Male,84109,7,CUST0065,0
,,1,5,0,1,1,12,45,Male,109210,3,CUST0066,0
471.7282748449593,122.41334510564819,1,4,2,3,0,9,57,Female,85720,5,CUST0067,0
,116.71867941469768,1,2,1,1,0,7,46,Male,75877,1,CUST0068,1
300.50205516279226,111.65271471575551,1,0,0,0,0,18,58,Female,84082,4,CUST0069,0
905.794650151974,21.720047583694104,1,2,0,0,0,12,48,Female,63567,2,CUST0070,0
189.5179054524424,83.30715783311263,1,2,1,3,0,15,35,Male,38520,1,CUST0071,0
466.3986341742987,95.2885317729556,1,5,0,1,0,23,20,Female,61034,3,CUST0072,0
,168.7890885071934,0,2,0,2,0,23,25,Female,71265,8,CUST0073,0
,168.85484270320217,0,1,1,3,0,14,24,Male,68805,2,CUST0074,0
590.9966534481259,,0,0,2,1,0,6,25,Female,40798,3,CUST0075,0
,,1,4,2,0,1,3,47,Female,39028,1,CUST0076,0
480.6564012759064,26.85849582773905,1,5,0,2,0,19,19,Male,104469,2,CUST0077,1
475.8782051785407,50.707479266172115,1,5,0,1,1,20,37,Male,72345,2,CUST0078,0
896.6190126009041,146.94152504567808,1,3,0,3,0,18,48,Male,83191,3,CUST0079,0
929.2325879621629,93.2084037613581,1,0,1,2,1,18,43,Male,93382,5,CUST0080,0
783.700504670872,105.31179326671678,1,3,1,2,0,19,50,Female,67780,2,CUST0081,0
720.660363395515,,1,4,0,2,0,10,43,Male,61786,3,CUST0082,0
563.8095556865544,133.03840126286704,1,2,1,2,1,21,57,Male,43108,4,CUST0083,0
4.314859762639123,28.625674112632282,1,3,2,1,1,12,40,Female,110667,2,CUST0084,0
,4.924831733405033,1,1,2,2,1,20,46,Female,40154,3,CUST0085,0
78.96169033391054,38.46078163957587,1,4,0,1,1,6,27,Female,107894,1,CUST0086,0
,75.99232143376027,0,1,1,0,0,1,25,Female,60980,3,CUST0087,0
603.8951936348312,131.62187024911321,1,0,0,0,1,6,58,Female,113674,1,CUST0088,0
512.5906111098259,28.561333271057055,0,3,0,3,1,21,24,Female,88274,2,CUST0089,0
753.8500240035781,,1,3,0,0,1,20,44,Male,112231,5,CUST0090,1
97.28065032474676,,0,1,0,0,0,9,64,Male,113404,1,CUST0091,0
167.88471707352969,132.23411451184842,0,0,2,0,1,6,24,Female,57694,1,CUST0092,0
33.085590166540335,117.5769558998274,1,0,0,1,0,24,30,Female,95492,4,CUST0093,1
364.71056441397633,143.61962253455604,0,0,1,1,0,23,69,Male,71972,4,CUST0094,0
141.9410229147149,6.419973507291132,1,1,2,1,1,3,51,Male,96726,1,CUST0095,0
787.2493462530083,22.64319011495326,1,3,1,1,1,22,29,Male,107362,2,CUST0096,0
387.93026716699785,132.02444164089758,1,4,2,3,0,3,32,Female,82311,5,CUST0097,0
538.6935593371772,183.16158727220173,1,2,2,0,1,22,59,Male,107616,3,CUST0098,0
992.310064049513,133.83809760190655,1,3,1,2,1,5,54,Female,88397,1,CUST0099,0
456.33844945061895,113.91861054277874,1,1,1,3,0,18,68,Male,105017,5,CUST0100,0
,46.67697459190676,1,2,2,3,0,1,62,Male,48139,3,CUST0101,0
,155.81673664677024,1,5,0,3,0,21,31,Female,30494,2,CUST0102,0
244.90208798729884,146.33098588642432,1,5,0,0,1,22,56,Male,53214,2,CUST0103,0
,19.46205264590073,1,0,2,1,0,11,23,Male,87897,2,CUST0104,0
563.368977619831,,0,4,1,1,0,24,63,Male,91360,4,CUST0105,1
954.1219518113313,30.28106532227126,1,3,2,3,1,8,35,Male,78133,2,CUST0106,0
901.5599639822042,151.132305523394,1,0,1,1,0,16,21,Female,76745,5,CUST0107,0
,141.11949285668277,1,0,2,3,0,10,30,Female,38092,2,CUST0108,0
901.6114654392512,180.25335906992902,1,0,2,0,0,23,22,Male,90409,5,CUST0109,0
821.760322977983,,1,1,1,3,1,20,56,Female,72689,4,CUST0110,0
281.4439204089718,86.19834842220449,1,3,2,2,1,21,63,Male,54419,2,CUST0111,0
,,1,0,2,0,0,2,69,Female,80624,3,CUST0112,0
319.6317042114335,174.97711875240233,1,1,2,0,1,10,21,Female,40665,2,CUST0113,0
833.73009571613,,1,3,0,0,1,17,55,Male,88156,2,CUST0114,0
448.5459873007435,66.67168668655339,1,2,0,1,1,7,50,Male,54908,1,CUST0115,0
76.70959714024828,,1,3,0,1,1,4,27,Male,84255,4,CUST0116,0
43.17064055283615,181.83964091789178,1,2,2,0,1,6,22,Male,78278,2,CUST0117,1
,85.70297690227837,1,1,0,2,1,15,53,Male,90344,3,CUST0118,0
116.34978913101446,33.44221309305928,1,2,1,1,1,23,63,Female,56603,2,CUST0119,1
732.6983818504011,,1,4,2,2,1,1,57,Male,99423,5,CUST0120,0
192.2793174662335,,1,0,0,0,0,12,47,Female,34856,5,CUST0121,0
,90.1964018848594,0,5,2,0,0,7,32,Male,92943,5,CUST0122,0
177.07503915545152,,1,2,1,1,1,16,22,Female,102208,3,CUST0123,0
53.81410127440744,124.19241646231222,0,3,2,1,1,22,28,Male,71057,2,CUST0124,0
931.3253527768862,137.39967170620127,1,1,1,3,1,22,52,Female,77987,4,CUST0125,0
81.2075546205222,31.77101782903464,1,3,1,3,0,9,37,Male,51377,4,CUST0126,1
,,1,1,0,0,1,10,56,Male,68719,1,CUST0127,0
25.71669516083841,168.2639333134144,1,5,2,1,1,22,21,Male,90654,2,CUST0128,0
400.8434852973536,0.9903371672499883,1,4,1,1,0,18,61,Female,97502,4,CUST0129,0
715.6936076716387,122.82317618903534,1,2,2,3,1,15,63,Female,92777,4,CUST0130,1
297.95212983129846,142.83400413988565,1,2,1,2,0,11,43,Male,35522,2,CUST0131,0
521.3423305034885,186.94831985144492,1,3,1,0,1,22,62,Male,113546,4,CUST0132,0
,8.832983105477332,1,5,1,2,0,22,54,Male,58198,4,CUST0133,0
744.455757620967,15.803434978339158,0,2,1,2,1,9,32,Female,60537,5,CUST0134,0
438.4166555008012,80.77459510796689,1,4,0,0,1,21,21,Male,80067,3,CUST0135,0
859.8490510358891,157.1209029406162,1,4,1,2,0,11,59,Male,72788,2,CUST0136,0
565.2101856611249,53.234806640138046,1,5,1,3,0,6,33,Female,37350,3,CUST0137,0
397.99610297186194,112.53189010996955,1,0,1,2,1,10,21,Female,35418,2,CUST0138,0
163.89415393331885,81.32267308999468,0,2,0,0,0,13,30,Female,68489,3,CUST0139,0
972.603396071612,54.876394718094645,0,4,1,1,1,3,46,Male,54515,5,CUST0140,0
595.3075955715989,184.01599353865117,1,5,2,2,1,6,60,Female,38645,2,CUST0141,0
794.3080178711245,76.88273625823014,1,0,2,0,0,8,53,Male,89996,5,CUST0142,0
517.9117290039161,10.327582252745504,1,5,0,3,0,2,52,Female,57544,1,CUST0143,0
946.5073608928707,58.3475957991046,1,1,1,2,1,18,35,Male,104030,3,CUST0144,0
,14.760600411532732,1,2,0,2,1,13,61,Male,51595,1,CUST0145,0
,,0,4,1,3,1,24,50,Female,71025,5,CUST0146,0
217.31245951043564,159.36687713571501,1,0,1,3,1,5,37,Female,68568,2,CUST0147,0
414.187669490648,82.57592072704503,0,1,0,3,0,20,32,Male,42384,2,CUST0148,0
592.0559604180467,26.087708688455603,1,2,0,3,1,5,52,Male,107631,4,CUST0149,0
928.3000355787339,,1,2,0,0,1,1,67,Male,48670,5,CUST0150,1
,60.56702918576189,1,3,2,3,0,1,34,Male,107417,5,CUST0151,0
490.0601139029861,29.862828231765914,1,3,0,2,0,19,52,Male,65229,4,CUST0152,0
59.57820885463927,90.66427186877488,1,4,1,2,1,3,20,Female,51897,1,CUST0153,0
480.087944032217,115.76167161265221,1,1,0,0,1,10,35,Female,76279,5,CUST0154,0
630.4147320613495,,1,4,1,1,0,14,48,Female,110778,5,CUST0155,0
14.550466239122816,,1,1,2,3,1,11,32,Female,59438,5,CUST0156,0
453.0173825115599,,1,2,2,3,0,13,28,Male,64527,4,CUST0157,0
,139.06205366998623,1,1,2,1,1,4,47,Female,91943,3,CUST0158,0
,6.243976988081146,1,-1,0,2,0,4,62,Male,80473,5,CUST0159,1
,13.076485645651005,1,3,0,3,0,23,49,Female,89661,3,CUST0160,0
913.2332177034691,77.59925484319143,0,2,2,3,1,16,36,Male,90318,1,CUST0161,0
360.41903083233285,184.6371409356578,0,0,2,2,0,6,55,Female,53465,3,CUST0162,0
711.8614277856693,118.81753464038655,1,1,1,1,0,3,66,Female,50922,3,CUST0163,0
,,1,4,1,0,0,3,43,Female,68329,2,CUST0164,0
89.867045958821,109.28993763802117,1,5,1,0,0,10,62,Female,91626,1,CUST0165,0
38.33988767058927,180.54918564473186,1,1,0,3,1,2,59,Female,99565,2,CUST0166,0
,192.61308504721174,1,1,1,3,0,24,39,Male,41827,5,CUST0167,0
40.85265541951954,122.05579756835643,1,6,1,2,0,24,41,Female,110860,3,CUST0168,0
398.28212547969457,152.46168008548213,1,2,0,3,1,23,33,Female,71985,2,CUST0169,0
,149.87205242760834,1,5,2,0,1,19,48,Male,98604,4,CUST0170,1
,55.9898216983387,1,5,2,3,1,7,61,Female,51069,1,CUST0171,0
404.299385693781,96.55953482601534,1,4,0,0,0,15,27,Male,91768,5,CUST0172,0
404.8992403940511,22.57666760318948,1,2,1,2,1,20,33,Female,109219,8,CUST0173,1
653.1151837072762,54.77898879058731,1,0,2,3,0,23,34,Female,75021,1,CUST0174,0
,66.45172353024054,0,3,2,0,0,15,29,Male,39206,3,CUST0175,0
,180.56334402116755,1,3,0,2,0,1,20,Male,60497,6,CUST0176,0
639.9646255927112,,1,3,2,2,1,9,63,Male,114333,1,CUST0177,0
364.93361671295486,102.52098239994294,1,0,2,0,0,15,18,Male,79519,1,CUST0178,0
552.4143342433111,62.74633565018477,1,1,1,1,0,8,28,Male,56713,5,CUST0179,0
417.72222059325327,,1,0,2,1,0,4,67,Female,48458,6,CUST0180,0
561.3728128944913,,1,5,1,0,0,12,50,Female,100007,5,CUST0181,0
974.9384929784134,36.441473565684255,1,1,2,3,1,5,25,Female,98121,1,CUST0182,0
,199.10225756156427,1,0,2,0,1,19,52,Male,81641,1,CUST0183,0
479.5976475320733,,1,1,1,1,1,6,52,Female,72137,2,CUST0184,1
768.7711147552989,52.71827581044397,0,5,1,2,1,22,26,Male,57205,5,CUST0185,0
830.3371891652545,79.73627154325764,1,3,1,3,0,23,18,Female,41411,3,CUST0186,0
970.330464978344,194.93235663673875,0,3,1,3,0,13,63,Male,114627,5,CUST0187,0
137.56641274144832,136.71598599148896,1,0,1,0,1,15,46,Male,36955,4,CUST0188,0
665.8543747776895,90.48395709736559,1,1,1,3,1,21,50,Female,52212,5,CUST0189,0
,33.28883275120058,0,5,2,0,0,22,45,Female,34876,5,CUST0190,0
132.033664240081,194.74599100979012,1,1,1,2,1,1,56,Male,78139,4,CUST0191,0
543.8485187479376,35.09123063130439,1,1,2,1,1,24,36,Male,77689,5,CUST0192,1
84.5545746913029,3.518689575652867,1,0,2,3,1,16,25,Female,67795,1,CUST0193,0
,,1,3,0,3,0,21,45,Female,105461,4,CUST0194,0
479.06578721148105,70.4884074187789,0,4,1,1,0,12,45,Male,59178,3,CUST0195,0
557.7158671827641,124.33292642988778,1,2,1,2,0,23,36,Male,94574,1,CUST0196,0
604.5730613415257,,1,5,1,1,0,1,39,Female,109320,3,CUST0197,0
53.142564264772155,35.67688609951334,1,1,0,0,0,3,43,Male,46528,1,CUST0198,0
99.79889050493551,112.78834375579983,1,0,2,1,1,10,57,Female,62307,1,CUST0199,0
412.85575276547235,,1,5,0,1,1,24,46,Male,94707,2,CUST0200,0
,40.41258976294675,1,4,0,2,1,9,68,Male,66457,4,CUST0201,0
241.34996184453615,117.5747016653965,1,1,0,1,1,6,55,Female,87115,5,CUST0202,0
975.9676950897094,160.29551143403816,1,3,1,3,1,19,53,Male,61928,1,CUST0203,0
220.58463536393924,,1,3,1,2,0,3,52,Male,77654,5,CUST0204,0
659.0206209720067,23.77892368008496,1,1,0,1,1,8,34,Female,97906,5,CUST0205,1
,,0,0,1,0,1,16,44,Male,76475,1,CUST0206,0
88.04518201080836,19.90698768746142,0,4,1,1,0,9,51,Male,44166,3,CUST0207,0
,182.54820614676314,0,0,1,0,1,21,21,Male,64292,3,CUST0208,1
906.2624220972541,167.55261466202452,1,1,0,3,1,6,24,Female,60032,1,CUST0209,0
389.771804048193,12.631840420019591,1,2,0,1,1,14,24,Female,103394,2,CUST0210,0
381.43173313594514,,0,1,2,3,1,2,39,Female,105046,2,CUST0211,0
,127.701905434505,1,2,2,1,1,16,42,Male,58993,5,CUST0212,0
155.5879749125869,75.12379598180804,0,3,2,0,1,6,48,Female,47495,5,CUST0213,0
998.4160086479267,104.61408687491493,1,2,2,3,0,7,66,Female,44269,5,CUST0214,0
545.4673974136763,132.92179131823227,0,1,2,3,1,14,53,Female,56112,3,CUST0215,0
,154.51694311134798,1,4,0,3,1,14,66,Female,111538,4,CUST0216,0
351.0942134170373,47.10818640057941,1,3,1,2,0,14,65,Female,75840,1,CUST0217,0
886.3480733042388,80.76174316735765,1,5,0,1,0,24,24,Male,98720,5,CUST0218,0
761.9199706253173,189.03390777663066,1,0,0,1,1,9,23,Male,29700,4,CUST0219,0
6.49196736880131,27.495041549415955,1,0,2,1,0,1,27,Female,85775,2,CUST0220,0
,,0,3,0,3,0,1,21,Male,63201,3,CUST0221,0
,22.927413631287497,0,1,0,0,0,5,36,Female,50162,2,CUST0222,0
,33.30204352180321,1,0,2,2,0,6,32,Female,108909,5,CUST0223,0
,86.814595005718,0,0,2,0,1,23,50,Female,85198,3,CUST0224,0
674.0992352254169,95.96704922472018,1,5,2,2,1,19,56,Female,76592,4,CUST0225,0
680.459934902618,24.283805735655626,1,0,1,2,1,2,29,Female,93269,3,CUST0226,1
,89.22012561127653,0,5,2,3,0,20,63,Male,58013,2,CUST0227,0
621.1848542850466,50.81398915920359,0,5,0,2,0,20,64,Female,54489,4,CUST0228,0
73.22645886267843,112.01632993117833,1,3,1,3,1,11,39,Female,38472,2,CUST0229,0
809.4120542156294,190.65140955738295,1,0,2,1,1,8,65,Male,104093,4,CUST0230,0
197.39949094354958,116.1748930827,1,3,2,3,0,21,57,Male,107308,3,CUST0231,0
249.92195796455974,43.91314690558381,1,2,2,0,0,5,54,Male,56112,2,CUST0232,0
,15.706476105617195,1,1,2,0,1,2,27,Female,91355,2,CUST0233,0
409.30970789628066,181.95732835433213,1,1,1,1,1,6,64,Female,40981,5,CUST0234,0
120.3484995094054,,1,3,0,1,1,23,59,Female,54642,2,CUST0235,0
120.73357151810305,145.89917186682604,1,1,1,0,1,21,63,Female,45632,4,CUST0236,0
158.2922988026997,90.79535352175039,1,2,1,3,1,23,27,Female,76435,4,CUST0237,0
40.07384863148966,53.11043740879637,0,0,2,1,1,19,23,Female,36609,3,CUST0238,0
112.65197666218619,,0,3,2,2,0,13,39,Female,67694,2,CUST0239,0
,178.3570768911095,0,5,1,2,0,20,43,Female,71534,3,CUST0240,0
955.5514628337994,97.82983788504511,1,0,2,0,1,10,46,Male,113520,1,CUST0241,0
634.8919338223071,156.24036091089113,0,2,2,1,1,6,25,Female,92723,1,CUST0242,0
267.71189440790823,90.6439837935995,1,2,2,1,0,8,35,Female,48790,4,CUST0243,0
627.6337291402905,52.358806922865256,1,0,1,0,1,6,37,Male,76646,4,CUST0244,0
264.9302940292193,15.313278893024563,1,2,2,1,0,21,62,Male,51377,4,CUST0245,0
575.4795241029586,,1,3,1,2,1,17,56,Female,104515,5,CUST0246,0
,112.02982602835216,1,4,1,3,0,8,34,Male,52406,2,CUST0247,0
84.06280304175418,,0,1,1,0,0,13,64,Male,74204,2,CUST0248,0
916.4721368468249,194.41761235406554,0,3,1,3,0,9,21,Male,100245,5,CUST0249,0
433.07972665755057,,1,-1,2,3,1,8,69,Male,83034,1,CUST0250,0
,141.7601218544144,1,4,1,1,0,18,56,Female,105058,3,CUST0251,0
,45.1112966827264,1,3,1,3,1,20,61,Female,52534,3,CUST0252,0
471.7815239198783,188.72374476171373,1,4,0,0,0,5,58,Female,111707,1,CUST0253,0
156.17486758907683,,1,3,2,3,1,16,45,Female,82753,6,CUST0254,0
37.922745930426885,103.79477783363336,0,2,0,3,0,4,28,Male,96381,5,CUST0255,0
329.55948581829466,25.169873822544076,1,3,2,3,1,9,65,Male,117147,4,CUST0256,0
649.5323557810067,,1,2,2,1,1,13,56,Male,89114,4,CUST0257,0
27.86370774282254,42.2373574066289,1,4,1,2,1,8,33,Male,98158,4,CUST0258,0
,30.085363556218848,1,4,2,0,1,3,69,Female,58566,3,CUST0259,0
641.7690137140457,,0,0,1,2,1,16,51,Male,110313,2,CUST0260,0
229.87624791562544,52.21824394315049,1,5,2,2,1,2,36,Female,108325,5,CUST0261,0
725.405864284222,152.51336543081229,1,5,2,0,0,15,51,Female,42159,3,CUST0262,0
119.07804324751392,,1,3,0,1,0,5,40,Female,77355,2,CUST0263,0
,93.86894722063298,1,4,2,3,0,21,64,Female,55300,1,CUST0264,0
,183.2993249078772,1,0,2,0,0,15,42,Female,98569,4,CUST0265,0
873.8909912866178,152.89016770477787,1,1,0,1,1,24,42,Female,35829,1,CUST0266,0
987.4020317217992,129.79624850415718,1,4,2,2,1,21,30,Male,77990,5,CUST0267,0
432.54410773132224,,1,5,0,0,1,21,23,Female,33328,2,CUST0268,1
43.50380148397082,3.304497966509734,1,3,2,2,0,3,26,Female,50203,1,CUST0269,0
121.49952525368512,33.69602668959777,1,3,1,1,0,13,37,Female,104490,4,CUST0270,0
335.8705258310994,,1,4,1,1,0,21,20,Male,50351,2,CUST0271,0
596.0666635283096,74.363315127884,1,1,0,3,1,5,67,Male,79525,1,CUST0272,0
781.8346387578938,181.20105660040798,1,2,2,3,0,21,33,Male,87544,3,CUST0273,0
521.906193777074,139.131534252923,1,0,1,3,0,9,41,Male,45787,4,CUST0274,0
899.8402066280898,,1,2,1,2,1,4,53,Female,114300,3,CUST0275,0
672.5077005871776,,1,4,2,0,0,15,41,Male,97011,1,CUST0276,0
765.4478636747598,,1,1,0,1,1,7,55,Female,45207,5,CUST0277,0
148.70988474998904,116.67735898867029,1,3,1,0,0,19,35,Female,88032,1,CUST0278,0
54.74739257517225,91.2615592082395,1,2,1,1,1,6,56,Female,59959,4,CUST0279,0
543.9888974469529,101.66638962002796,1,2,1,1,1,8,65,Male,61258,1,CUST0280,0
209.1900854608014,,1,3,2,1,0,12,20,Male,38091,5,CUST0281,1
458.1270448260624,116.57988147217621,1,0,1,1,1,22,49,Female,68417,2,CUST0282,0
,75.61852859105814,1,4,2,0,0,1,45,Female,57852,2,CUST0283,0
856.8165107909098,119.24338032683937,1,1,2,0,1,3,69,Male,66345,4,CUST0284,0
,48.62446330352492,1,4,2,3,0,24,59,Male,44577,5,CUST0285,0
238.76878059169448,,0,4,2,3,1,7,59,Male,50043,5,CUST0286,0
704.8263843673064,119.67701114964022,1,3,2,3,1,19,18,Female,53072,5,CUST0287,0
746.765914007358,54.028867053410615,1,4,2,2,0,2,67,Female,62549,4,CUST0288,0
232.0762073514504,149.8026458868655,1,2,0,1,1,12,21,Female,75559,2,CUST0289,0
633.6440097014796,6.814600052715147,1,0,1,1,0,20,64,Male,115643,2,CUST0290,0
,33.74687948519668,1,2,0,3,1,24,27,Male,59332,4,CUST0291,0
,112.63003484052032,1,4,1,3,0,3,36,Female,53888,5,CUST0292,0
220.78911939690627,79.52634980366456,1,0,0,1,1,21,59,Male,55243,5,CUST0293,0
,8.541704082688595,1,2,1,2,1,10,38,Female,94554,4,CUST0294,0
267.508039208453,115.91682555309472,0,4,0,0,0,23,64,Male,99464,4,CUST0295,0
234.73350186494957,33.334413149612075,1,0,2,1,1,3,48,Female,78819,2,CUST0296,0
21.93410677630625,179.38226701358917,1,4,2,0,0,23,66,Female,117040,3,CUST0297,0
20.76480724000218,118.1397581916239,1,5,0,0,1,2,56,Female,98906,2,CUST0298,0
967.5259099807542,,1,3,1,2,1,2,64,Male,84905,2,CUST0299,0
510.3379329385456,127.58155279735921,0,1,0,2,1,8,19,Male,54718,5,CUST0300,0
,19.05989177753069,1,0,1,2,1,10,59,Female,66367,4,CUST0301,0
19.9176983074133,28.041539769518952,1,2,0,1,1,14,54,Female,88953,3,CUST0302,1
801.9849179132057,51.06045422698986,0,2,1,3,0,16,41,Female,87456,1,CUST0303,1
650.180784041402,130.06209561933701,0,5,2,3,1,2,27,Female,36533,4,CUST0304,0
561.9232347325967,195.09166919299713,1,4,2,1,0,21,65,Female,102407,1,CUST0305,0
485.38145242934894,,1,5,0,3,1,22,54,Male,82103,9,CUST0306,0
308.68927208454,114.93507796757325,0,4,0,3,1,16,41,Male,34076,1,CUST0307,0
338.67394330182844,122.74462707463549,1,5,2,2,1,8,28,Male,56163,5,CUST0308,0
988.9172884192917,171.12857085823768,0,3,1,3,0,19,43,Female,111403,5,CUST0309,0
337.40490794451983,60.58329400416484,1,5,1,1,0,13,33,Female,41598,5,CUST0310,0
,180.9829101996599,1,0,0,3,1,8,55,Female,99341,5,CUST0311,0
,,1,2,2,2,1,15,43,Female,64271,3,CUST0312,0
923.5407618638411,,0,1,1,3,1,6,45,Male,108416,9,CUST0313,0
468.95402353681004,197.25171057979748,1,1,1,2,0,8,51,Female,75784,3,CUST0314,0
602.367278901307,193.1418677932505,1,5,2,1,1,1,31,Female,101730,5,CUST0315,0
772.749069164987,191.2445327456963,1,1,0,0,0,8,37,Male,73814,5,CUST0316,0
378.7005608132156,195.42302668409084,1,3,1,0,1,15,46,Male,66880,2,CUST0317,1
,,1,1,1,2,1,10,69,Male,95686,4,CUST0318,0
759.3591799225114,109.50965713251955,1,3,1,0,0,1,35,Male,74327,3,CUST0319,1
,59.4892978300519,1,3,1,2,1,21,27,Female,56965,1,CUST0320,0
222.82253620819526,187.75321477904004,0,0,2,3,1,14,23,Female,50886,1,CUST0321,0
